Segment #,SegInt,Habitat,Shoreline Characterization,#segments from nearest aquaculuture,Date (MM/DD/YYYY),Julian Day,Year,Census #,Time (24 hr. clock),"Tide (R, H, F, L)",ObservationOccuredDuring4hrTendingWindow(1-0),Total # Shorebirds in Flock,Total REKN in segment,REKN Occupancy,REKN Flock EDGE Location,REKN Flock EDGE Distance to RACKS,REKN Flock EDGE Distance to TENDING,Total RUTU in segment,RUTU Occupancy,RUTU Flock EDGE Location,RUTU Flock EDGE Distance to RACKS,RUTU Flock EDGE Distance to TENDING,Total SESA in segment,SESA Occupancy,SESA Flock EDGE Location,SESA Flock EDGE Distance to RACKS,SESA Flock EDGE Distance to TENDING,Total SAND in segment,SAND Occupancy,SAND Flock EDGE Location,SAND Flock EDGE Distance to RACKS,SAND Flock EDGE Distance to TENDING,Total DUNL in segment,DUNL Occupancy,Flock EDGE Location,DUNL Flock EDGE Distance to RACKS,DUNL Flock EDGE Distance to TENDING,#Gulls,#LAGU,#HERG,# GBBG,# RBGU,# LBBG,nearest rack tended? (1-0),#Planes,,
089-090,89,Tidal Flats,Dune,3,5/20/2016,16141,2016,3,15:51,L,1,290,22,1,S,+,+,35,1,S,+,+,0,0,~,~,~,15,1,S,+,+,0,0,~,~,~,0,0,0,0,0,0,1,0,,
090-091,90,Tidal Flats,Dune,2,5/20/2016,16141,2016,3,15:51,L,1,290,23,1,S,+,+,35,1,S,+,+,0,0,~,~,~,15,1,S,+,+,0,0,~,~,~,0,0,0,0,0,0,1,0,,
091-092,91,Tidal Flats,Dune,1,5/20/2016,16141,2016,3,16:00,L,1,105,10,1,F,+,+,45,1,F,+,+,20,1,F,+,+,5,1,F,+,+,0,0,~,~,~,30,30,0,0,0,0,1,0,,
092-093,92,Aquaculture,Dune,0,5/20/2016,16141,2016,3,16:00,L,1,105,0,0,~,~,~,15,1,F,+,+,10,1,S,2,3,0,0,~,~,~,0,0,~,~,~,4,4,0,0,0,0,1,0,,
093-094,93,Aquaculture,Dune,0,5/20/2016,16141,2016,3,16:04,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
094-095,94,Aquaculture,Dune,0,5/20/2016,16141,2016,3,16:05,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
095-096,95,Aquaculture,Dune,0,5/20/2016,16141,2016,3,16:06,L,1,6,1,1,B,5,+,2,1,0,0,3,3,1,0,0,3,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,1,0,,
096-097,96,Aquaculture,Dune,0,5/20/2016,16141,2016,3,16:07,L,1,2,0,0,~,~,~,2,1,B,5,+,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
097-098,97,Tidal Flats,Bulkhead,0,5/20/2016,16141,2016,3,16:12,L,1,9,0,0,~,~,~,4,1,F,3,+,5,1,S,1,3,0,0,~,~,~,0,0,~,~,~,2,1,1,0,0,0,1,0,,
098-099,98,Aquaculture,Bulkhead,0,5/20/2016,16141,2016,3,16:17,L,1,10,5,1,B,+,+,2,1,F,+,+,3,1,F,+,+,0,0,~,~,~,0,0,~,~,~,5,0,5,0,0,0,1,0,,
099-100,99,Aquaculture,Bulkhead,0,5/20/2016,16141,2016,3,16:18,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
100-101,100,Aquaculture,Bulkhead,0,5/20/2016,16141,2016,3,16:20,L,1,5,0,0,~,~,~,0,0,~,~,~,5,1,B,5,+,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
101-102,101,Tidal Flats,Bulkhead,1,5/20/2016,16141,2016,3,16:22,L,1,8,1,1,B,3,~,2,1,F,1,~,5,1,0,0,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
102-103,102,Tidal Flats,Phragmites,2,5/20/2016,16141,2016,3,16:23,L,1,5,0,0,~,~,~,0,0,~,~,~,5,1,F,3,~,0,0,~,~,~,0,0,~,~,~,2,0,2,0,0,0,1,0,,
103-104,103,Tidal Flats,Phragmites,3,5/20/2016,16141,2016,3,16:25,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,1,0,,
104-105,104,Tidal Flats,Phragmites,4,5/20/2016,16141,2016,3,16:26,L,1,6,0,0,~,~,~,3,1,S,+,~,3,1,S,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
105-106,105,Tidal Flats,Phragmites,5,5/20/2016,16141,2016,3,16:27,L,1,21,20,1,S,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,S,+,~,0,0,0,0,0,0,1,0,,
106-107,106,Tidal Flats,Phragmites,5,5/20/2016,16141,2016,3,16:29,L,1,8,5,1,S,+,~,3,1,S,+,~,3,1,S,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
107-108,107,Tidal Flats,Dune,4,5/20/2016,16141,2016,3,16:29,L,1,8,0,0,~,~,~,1,1,S,3,~,1,1,S,3,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
108-109,108,Tidal Flats,Dune,3,5/20/2016,16141,2016,3,16:30,L,1,7,5,1,S,2,~,2,1,S,2,~,2,1,S,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
109-110,109,Tidal Flats,Phragmites,2,5/20/2016,16141,2016,3,16:31,L,1,6,3,1,S,1,~,1,1,F,+,~,1,1,F,+,~,0,0,~,~,~,0,0,~,~,~,2,1,1,0,0,0,1,0,,
110-111,110,Tidal Flats,Dune,1,5/20/2016,16141,2016,3,16:32,L,1,23,15,1,S,5,~,3,1,S,1,~,3,1,S,+,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
111-112,111,Creek,Marsh,1,5/20/2016,16141,2016,3,15:55,L,1,3,0,0,~,~,~,3,1,0,0,5,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,3,2,1,0,0,0,1,0,,
112-113,112,Aquaculture,Phragmites,0,5/20/2016,16141,2016,3,15:52,L,1,2,0,0,~,~,~,1,1,0,0,5,1,1,F,1,3,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
113-114,113,Aquaculture,Dune,0,5/20/2016,16141,2016,3,15:50,L,1,1,0,0,~,~,~,1,1,B,1,3,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,2,2,0,0,0,0,1,0,,
114-115,114,Aquaculture,Dune,0,5/20/2016,16141,2016,3,15:46,L,1,2,0,0,~,~,~,2,1,0,0,+,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
115-116,115,Aquaculture,Phragmites,0,5/20/2016,16141,2016,3,14:42,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
116-117,116,Aquaculture,Phragmites,0,5/20/2016,16141,2016,3,14:39,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
117-118,117,Tidal Flats,Phragmites,1,5/20/2016,16141,2016,3,14:35,L,1,75,40,1,S,1,+,0,0,~,~,~,5,1,S,1,+,0,0,~,~,~,1,1,S,1,+,2,2,0,0,0,0,1,0,,
118-119,118,Tidal Flats,Phragmites,2,5/20/2016,16141,2016,3,14:35,L,1,75,23,1,B,2,+,2,1,S,2,+,2,1,B,2,+,3,1,B,2,+,0,0,~,~,~,0,0,0,0,0,0,1,0,,
119-120,119,Tidal Flats,Phragmites,3,5/20/2016,16141,2016,3,15:29,L,1,11,1,1,B,2,+,6,1,B,2,+,0,0,~,~,~,4,1,B,2,+,0,0,~,~,~,0,0,0,0,0,0,1,0,,
120-121,120,Tidal Flats,Phragmites,4,5/20/2016,16141,2016,3,15:24,L,1,15,5,1,S,+,~,5,1,B,2,~,5,1,S,+,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,1,0,,
121-122,121,Tidal Flats,Phragmites,5,5/20/2016,16141,2016,3,15:22,L,1,52,52,1,S,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
122-123,122,Tidal Flats,Dune,6,5/20/2016,16141,2016,3,15:20,L,1,40,31,1,S,+,~,2,1,F,3,~,7,1,S,+,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,1,0,,
123-124,123,Tidal Flats,Dune,7,5/20/2016,16141,2016,3,15:12,L,1,230,90,1,S,+,~,0,0,~,~,~,3,1,S,+,~,0,0,~,~,~,1,1,S,+,~,2,2,0,0,0,0,1,0,,
124-125,124,Tidal Flats,Dune,7,5/20/2016,16141,2016,3,15:12,L,1,230,90,1,S,+,~,1,1,S,+,~,5,1,S,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
125-126,125,Tidal Flats,Woodland,6,5/20/2016,16141,2016,3,15:12,L,1,230,40,1,S,+,~,0,0,~,~,~,1,1,S,+,~,0,0,~,~,~,0,0,~,~,~,9,6,3,0,0,0,0,0,,
126-127,126,Tidal Flats,Woodland,5,5/20/2016,16141,2016,3,14:59,L,1,45,25,1,B,2,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
127-128,127,Tidal Flats,Woodland,4,5/20/2016,16141,2016,3,14:59,L,1,45,14,1,S,+,~,4,1,B,2,~,0,0,~,~,~,0,0,~,~,~,2,1,B,1,~,2,2,0,0,0,0,0,0,,
128-129,128,Tidal Flats,Woodland,3,5/20/2016,16141,2016,3,14:58,L,1,8,1,1,B,1,~,3,1,B,2,~,4,1,B,3,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,0,,
129-130,129,Tidal Flats,Woodland,2,5/20/2016,16141,2016,3,14:47,L,1,40,5,1,B,2,~,5,1,F,1,~,27,1,F,1,~,0,0,~,~,~,3,1,B,+,~,0,0,0,0,0,0,0,0,,
130-131,130,Tidal Flats,Woodland,1,5/20/2016,16141,2016,3,14:42,L,1,12,4,1,B,2,~,6,1,B,2,~,2,1,B,3,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,0,0,,
131-132,131,Aquaculture,Woodland,0,5/20/2016,16141,2016,3,14:39,L,1,26,0,0,~,~,~,20,1,B,+,~,2,1,B,+,~,2,1,B,+,~,2,1,B,+,~,2,1,1,0,0,0,0,0,,
132-133,132,Tidal Flats,Woodland,1,5/20/2016,16141,2016,3,14:37,L,1,15,0,0,~,~,~,11,1,B,+,~,2,1,B,+,~,0,0,~,~,~,1,1,B,+,~,0,0,0,0,0,0,0,0,,
133-134,133,Tidal Flats,Dune,2,5/20/2016,16141,2016,3,14:32,L,1,20,1,1,B,+,~,0,0,~,~,~,15,1,B,+,~,0,0,~,~,~,4,1,B,+,~,1,1,0,0,0,0,0,1,,
134-135,134,Tidal Flats,Dune,3,5/20/2016,16141,2016,3,14:31,L,1,8,0,0,~,~,~,3,1,F,+,~,5,1,B,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,1,,
135-136,135,Tidal Flats,Phragmites,2,5/20/2016,16141,2016,3,14:19,L,1,16,1,1,F,+,+,51,1,F,+,+,15,1,B,+,+,3,1,F,+,+,0,0,~,~,~,0,0,0,0,0,0,1,1,,
136-137,136,Tidal Flats,Dune,1,5/20/2016,16141,2016,3,14:18,L,1,156,1,1,F,+,+,20,1,F,+,+,22,1,B,+,+,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,1,,
137-138,137,Aquaculture,Dune,0,5/20/2016,16141,2016,3,14:17,L,1,156,1,1,F,+,+,22,1,F,+,+,23,1,B,+,+,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,1,0,,
138-139,138,Aquaculture,Dune,0,5/20/2016,16141,2016,3,14:14,L,1,80,5,1,B,+,+,0,0,~,~,~,0,0,~,~,~,74,1,B,+,+,1,1,B,+,+,0,0,0,0,0,0,1,0,,
N01-000,-1,Tidal Flats,Dune,38,5/21/2016,16142,2016,2,13:45,F,1,37,0,0,~,~,~,0,0,~,~,~,30,1,F,+,~,2,1,F,+,~,5,1,F,+,~,6,5,1,0,0,0,0,0,,
000-001,0,Tidal Flats,Dune,37,5/21/2016,16142,2016,2,13:49,F,1,21,0,0,~,~,~,0,0,~,~,~,21,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
001-002,1,Tidal Flats,Dune,36,5/21/2016,16142,2016,2,13:51,F,1,15,1,1,F,+,~,0,0,~,~,~,5,1,F,+,~,3,1,F,+,~,6,1,F,+,~,2,0,2,0,0,0,0,0,,
002-003,2,Tidal Flats,Dune,35,5/21/2016,16142,2016,2,13:53,F,1,38,5,1,F,+,~,15,1,F,+,~,10,1,F,+,~,0,0,~,~,~,8,1,F,+,~,4,3,1,0,0,0,0,0,,
003-004,3,Tidal Flats,Dune,34,5/21/2016,16142,2016,2,13:56,F,1,72,0,0,~,~,~,40,1,F,+,~,25,1,F,+,~,5,1,F,+,~,2,1,F,+,~,1,1,0,0,0,0,0,0,,
004-005,4,Tidal Flats,Dune,33,5/21/2016,16142,2016,2,14:00,F,1,23,2,1,F,+,~,0,0,~,~,~,21,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
005-006,5,Tidal Flats,Dune,32,5/21/2016,16142,2016,2,14:04,F,1,62,0,0,~,~,~,20,1,F,+,~,25,1,F,+,~,0,0,~,~,~,15,1,F,+,~,1,1,0,0,0,0,0,0,,
006-007,6,Tidal Flats,Dune,31,5/21/2016,16142,2016,2,14:08,F,1,45,0,0,~,~,~,35,1,F,+,~,10,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
007-008,7,Tidal Flats,Dune,30,5/21/2016,16142,2016,2,14:09,F,1,54,0,0,~,~,~,10,1,F,+,~,41,1,F,+,~,0,0,~,~,~,3,1,F,+,~,0,0,0,0,0,0,0,0,,
008-009,8,Tidal Flats,Dune,29,5/21/2016,16142,2016,2,14:15,L,1,66,2,1,S,+,~,9,1,S,+,~,45,1,S,+,~,0,0,~,~,~,10,1,S,+,~,0,0,0,0,0,0,0,0,,
009-010,9,Tidal Flats,Dune,28,5/21/2016,16142,2016,2,14:17,L,1,39,10,1,S,+,~,3,1,S,+,~,8,1,S,+,~,0,0,~,~,~,18,1,S,+,~,0,0,0,0,0,0,0,0,,
010-011,10,Tidal Flats,Dune,27,5/21/2016,16142,2016,2,14:21,L,1,29,0,0,~,~,~,8,1,S,+,~,10,1,S,+,~,0,0,~,~,~,11,1,S,+,~,0,0,0,0,0,0,0,0,,
011-012,11,Tidal Flats,Dune,26,5/21/2016,16142,2016,2,14:26,L,1,8,0,0,~,~,~,2,1,S,+,~,2,1,S,+,~,0,0,~,~,~,4,1,S,+,~,1,0,1,0,0,0,0,0,,
012-013,12,Tidal Flats,Dune,25,5/21/2016,16142,2016,2,14:30,L,1,65,1,1,S,+,~,25,1,S,+,~,20,1,S,+,~,2,1,S,+,~,17,1,S,+,~,2,0,2,0,0,0,0,0,,
013-014,13,Tidal Flats,Dune,24,5/21/2016,16142,2016,2,14:32,L,1,53,17,1,S,+,~,14,1,S,+,~,7,1,S,+,~,0,0,~,~,~,15,1,S,+,~,3,2,1,,0,0,0,0,,
014-015,14,Tidal Flats,Dune,23,5/21/2016,16142,2016,2,14:34,L,1,47,14,1,S,+,~,5,1,S,+,~,20,1,S,+,~,0,0,~,~,~,8,1,S,+,~,1,1,0,0,0,0,0,0,,
015-016,15,Tidal Flats,Dune,22,5/21/2016,16142,2016,2,14:38,L,1,23,13,1,S,+,~,5,1,S,+,~,0,0,~,~,~,0,0,~,~,~,5,1,S,+,~,3,2,0,1,0,0,0,0,,
016-017,16,Tidal Flats,Dune,21,5/21/2016,16142,2016,2,14:41,L,1,22,7,1,S,+,~,10,1,S,+,~,0,0,~,~,~,0,0,~,~,~,5,1,S,+,~,0,0,0,0,0,0,0,0,,
017-018,17,Tidal Flats,Dune,20,5/21/2016,16142,2016,2,14:43,L,1,21,9,1,S,+,~,8,1,S,+,~,4,1,S,+,~,0,0,~,~,~,0,0,~,~,~,1,0,1,0,0,0,0,0,,
018-019,18,Tidal Flats,Dune,19,5/21/2016,16142,2016,2,14:45,L,1,50,5,1,S,+,~,17,1,S,+,~,17,1,F,+,~,3,1,S,+,~,8,1,F,+,~,3,3,0,0,0,0,0,0,,
019-020,19,Tidal Flats,Creek,18,5/21/2016,16142,2016,2,14:46,L,1,93,0,0,~,~,~,85,1,F,+,~,7,1,S,+,~,0,0,~,~,~,1,1,S,+,~,0,0,0,0,0,0,0,0,,
020-021,20,Creek,Creek,17,5/21/2016,16142,2016,2,14:48,L,1,3,0,0,~,~,~,2,1,S,+,~,1,1,S,+,~,0,0,~,~,~,0,0,~,~,~,2,0,2,0,0,0,0,0,,
021-022,21,Creek,Creek,16,5/21/2016,16142,2016,2,14:50,L,1,80,0,0,~,~,~,25,1,F,+,~,42,1,F,+,~,15,1,F,+,~,0,0,~,~,~,16,16,0,0,0,0,0,0,,
022-023,22,Creek,Dune,15,5/21/2016,16142,2016,2,14:51,L,1,25,0,0,~,~,~,25,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,23,18,5,0,0,0,0,0,,
023-024,23,Creek,Dune,14,5/21/2016,16142,2016,2,15:17,L,1,15,0,0,~,~,~,6,1,F,+,~,2,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
024-025,24,Creek,Dune,13,5/21/2016,16142,2016,2,15:16,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,0,,
025-026,25,Creek,Dune,12,5/21/2016,16142,2016,2,15:16,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,0,,
026-027,26,Tidal Flats,Dune,11,5/21/2016,16142,2016,2,15:15,L,1,1,0,0,~,~,~,1,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
027-028,27,Tidal Flats,Dune,10,5/21/2016,16142,2016,2,15:14,L,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
028-029,28,Tidal Flats,Dune,9,5/21/2016,16142,2016,2,15:13,L,1,20,0,0,~,~,~,0,0,~,~,~,19,1,S,+,~,0,0,~,~,~,1,1,S,+,~,0,0,0,0,0,0,0,0,,
029-030,29,Tidal Flats,Dune,8,5/21/2016,16142,2016,2,15:12,L,1,3,0,0,~,~,~,2,1,F,+,~,1,1,S,+,~,0,0,~,~,~,0,0,~,~,~,1,1,0,0,0,0,0,0,,
030-031,30,Tidal Flats,Dune,7,5/21/2016,16142,2016,2,15:08,L,1,25,1,1,S,+,~,10,1,S,+,~,11,1,S,+,~,0,0,~,~,~,3,1,S,+,~,3,3,0,0,0,0,0,0,,
031-032,31,Tidal Flats,Dune,6,5/21/2016,16142,2016,2,15:05,L,1,35,0,0,~,~,~,24,1,S,+,~,10,1,S,+,~,1,1,S,+,~,0,0,~,~,~,2,0,2,0,0,0,0,0,,
032-033,32,Tidal Flats,Dune,5,5/21/2016,16142,2016,2,15:03,L,1,7,4,1,S,+,~,2,1,F,+,~,0,0,~,~,~,0,0,~,~,~,1,1,S,+,~,3,3,0,0,0,0,0,0,,
033-034,33,Tidal Flats,Dune,4,5/21/2016,16142,2016,2,15:00,L,1,21,1,1,S,+,~,12,1,S,3,~,5,1,F,+,~,3,1,F,3,~,0,0,~,~,~,7,5,2,0,0,0,0,0,,
034-035,34,Tidal Flats,Phragmites,3,5/21/2016,16142,2016,2,14:52,L,1,130,0,0,~,~,~,10,1,F,+,~,10,1,F,+,~,0,0,~,~,~,1,1,F,+,~,1,0,0,1,0,0,0,0,,
035-036,35,Tidal Flats,Phragmites,2,5/21/2016,16142,2016,2,14:50,L,1,130,0,0,~,~,~,10,1,F,+,~,10,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
036-037,36,Tidal Flats,Phragmites,1,5/21/2016,16142,2016,2,14:50,L,1,130,0,0,~,~,~,10,1,F,+,~,10,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
037-038,37,Aquaculture,Phragmites,0,5/21/2016,16142,2016,2,14:52,L,1,130,0,0,~,~,~,15,1,F,+,~,15,1,F,+,~,0,0,~,~,~,0,0,~,~,~,0,0,0,0,0,0,0,0,,
038-039,38,Aquaculture,Phragmites,0,5/21/2016,16142,2016,2,14:44,L,1,130,3,1,F,+,~,20,1,F,+,~,20,1,F,+,~,0,0,~,~,~,2,1,F,+,~,8,6,2,0,0,0,0,0,,
039-040,39,Aquaculture,Phragmites,0,5/21/2016,16142,2016,2,14:46,L,1,8,0,0,~,~,~,3,1,F,+,~,5,1,0,0,~,0,0,~,~,~,0,0,~,~,~,7,7,0,0,0,0,0,0,,
040-041,40,Tidal Flats,Marsh,1,5/21/2016,16142,2016,2,14:44,L,1,35,0,0,~,~,~,20,1,F,3,~,15,1,B,5,~,0,0,~,~,~,0,0,~,~,~,4,3,1,0,0,0,0,0,,
041-042,41,Tidal Flats,Marsh,2,5/21/2016,16142,2016,2,14:45,L,1,52,2,1,F,+,~,35,1,F,+,~,15,1,F,+,~,0,0,~,~,~,0,0,~,~,~,3,3,0,0,0,0,0,0,,
042-043,42,Tidal Flats,Bulkhead,3,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
043-044,43,Tidal Flats,Bulkhead,4,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
044-045,44,Tidal Flats,Bulkhead,5,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
045-046,45,Tidal Flats,Bulkhead,6,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
046-047,46,Tidal Flats,Bulkhead,7,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
047-048,47,Tidal Flats,Bulkhead,8,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
048-049,48,Tidal Flats,Bulkhead,9,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
049-050,49,Tidal Flats,Dune,10,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
050-051,50,Tidal Flats,Bulkhead,11,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
051-052,51,Tidal Flats,Bulkhead,12,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
052-053,52,Tidal Flats,Bulkhead,13,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
053-054,53,Tidal Flats,Bulkhead,14,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
054-055,54,Tidal Flats,Bulkhead,15,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
055-056,55,Tidal Flats,Bulkhead,14,5/21/2016,16142,2016,2,13:55,F,1,0,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
056-057,56,Tidal Flats,Bulkhead,13,5/21/2016,16142,2016,2,13:45,F,1,75,7,1,F,+,~,35,1,F,+,~,30,1,F,+,~,3,1,F,+,~,0,0,~,~,~,12,12,0,0,0,0,0,0,,
057-058,57,Tidal Flats,Bulkhead,12,5/21/2016,16142,2016,2,13:45,F,1,17,6,1,F,+,~,3,1,F,+,~,8,1,F,+,~,0,0,~,~,~,0,0,~,~,~,20,20,0,0,0,0,0,0,,
058-059,58,Tidal Flats,Bulkhead,11,5/21/2016,16142,2016,2,13:45,F,1,17,7,1,F,+,~,2,1,F,+,~,8,1,F,+,~,0,0,~,~,~,0,0,~,~,~,25,25,0,0,0,0,0,0,,
059-060,59,Tidal Flats,Bulkhead,10,5/21/2016,16142,2016,2,13:45,F,1,19,6,1,F,+,~,3,1,F,+,~,9,1,F,+,~,1,1,F,+,~,0,0,~,~,~,20,20,0,0,0,0,0,0,,
060-061,60,Tidal Flats,Bulkhead,9,5/21/2016,16142,2016,2,13:45,F,1,19,7,1,F,+,~,3,1,F,+,~,8,1,F,+,~,1,1,F,+,~,0,0,~,~,~,15,15,0,0,0,0,0,0,,
061-062,61,Tidal Flats,Dune,8,5/21/2016,16142,2016,2,13:45,F,1,18,6,1,F,+,~,3,1,F,+,~,8,1,F,+,~,1,1,F,+,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
062-063,62,Tidal Flats,Dune,7,5/21/2016,16142,2016,2,13:45,F,1,18,7,1,F,+,~,2,1,F,+,~,8,1,F,+,~,1,1,F,+,~,0,0,~,~,~,5,5,0,0,0,0,0,0,,
063-064,63,Tidal Flats,Dune,6,5/21/2016,16142,2016,2,13:45,F,1,19,6,1,F,+,~,3,1,F,+,~,9,1,F,+,~,1,1,F,+,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
064-065,64,Tidal Flats,Dune,5,5/21/2016,16142,2016,2,13:45,F,1,19,7,1,F,+,~,3,1,F,+,~,8,1,F,+,~,1,1,F,+,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
065-066,65,Tidal Flats,Dune,4,5/21/2016,16142,2016,2,13:45,F,1,18,6,1,F,+,~,3,1,F,+,~,8,1,F,+,~,1,1,F,+,~,0,0,~,~,~,10,10,0,0,0,0,0,0,,
066-067,66,Tidal Flats,Dune,3,5/21/2016,16142,2016,2,13:45,F,1,18,7,1,F,+,~,2,1,F,+,~,9,1,F,+,~,0,0,~,~,~,0,0,~,~,~,16,15,1,0,0,0,0,0,,
